743,743,,,,,8414.802,,CFR Karachi,,,Heung A Line,,Sea,HASLC01260304535,,,Karachi,2026-02-27,2026-03-19,2026-04-09,,,,2026-04-09,21,EFS,2026-04-13 00:00:00,KAPS-HC-175531,,2026-04-14,,1,2026-04-18,0.0,0.0,0.0,8076150.00,8156911.50,0.37,0.07
744,744,,,,,8414.802,,CFR Karachi,,,Heung A Line,,Sea,HASLC01260304535,,,Karachi,2026-02-27,2026-03-19,2026-04-09,,,,2026-04-09,21,EFS,2026-04-13 00:00:00,KAPS-HC-175531,,2026-04-14,,1,2026-04-18,0.0,0.0,0.0,7093650.00,7164586.50,0.37,0.07
745,745,,,,,8419.39,,CFR Karachi,,,Heung A Line,,Sea,HASLC01260304535,,,Karachi,2026-02-27,2026-03-19,2026-04-09,,,,2026-04-09,21,EFS,2026-04-13 00:00:00,KAPS-HC-175531,,2026-04-14,,1,2026-04-18,0.0,0.0,0.0,1965000.00,1984650.00,0.23,0.07
746,746,,,79868.00,22522776.00,8466.939,,FOB Qingdao,,,,,Sea,,,,Karachi,,2026-06-27,2026-07-22,,,,2026-07-22,25,EFS,,,,,,0,2026-07-30,0.0,0.0,0.0,22522776.00,22748003.76,0.02,0.07
747,747,B1,,57708.24,16273723.68,2704.001,YES,CFR Karachi,,Maersk Newbury,Maersk Line,,Sea,266773520,,VADO LIGURE,Karachi,,2026-03-11,2026-04-16,2026-04-27,,,2026-04-27,47,EFS,2026-04-29 00:00:00,KPPI-FS-60703,,2026-04-30,,1,2026-05-05,0.0,0.0,-42.0,16273723.68,16436460.92,0.23,0.07
748,748,B2,,15308.52,4317002.64,2704.001,YES,CFR Karachi,,Maersk Serangoon,Maersk Line,,Sea,267326384,,VADO LIGURE,Karachi,,2026-03-31,2026-05-04,2026-05-11,,,2026-05-11,41,EFS,2026-05-12 00:00:00,KPPI-FS-63178,,2026-05-14,,2,2026-05-19,18.428571428571427,0.0,-56.0,4317002.64,4360172.67,0.23,0.07
820,820,,,,,7214.109,,FOB,,,,,Sea,,,,Karachi,2026-07-14,2026-07-29,2026-08-20,,,,2026-08-20,22,EFS,,,,,,0,2026-08-30,,0.0,2.0,4217678.20,4259854.98,0.02,0.07
749,749,,,17842.14,5031483.48,8483.409,YES,CFR Karachi,,BHUDTHI BHUM V. 034W,,Seagull Shipping,Sea,A92GX08775B,,Ningbo,Karachi,,2026-04-21,2026-05-12,2026-05-14,2026-05-16,2026-05-21,2026-05-21,30,EFS,2026-05-22 00:00:00,KAPW-FS-205466,,2026-05-25,,3,2026-06-01,18.428571428571427,0.0,0.0,87476.40,88351.16,0.48,0.07
750,750,,,,,8483.409,YES,CFR Karachi,,BHUDTHI BHUM V. 034W,,Seagull Shipping,Sea,A92GX08775B,,Ningbo,Karachi,,2026-04-21,2026-05-12,2026-05-14,2026-05-16,2026-05-21,2026-05-21,30,EFS,2026-05-22 00:00:00,KAPW-FS-205466,,2026-05-25,,3,2026-06-01,18.428571428571427,0.0,0.0,1024799.28,1035047.27,0.48,0.07
751,751,,,,,8483.409,YES,CFR Karachi,,BHUDTHI BHUM V. 034W,,Seagull Shipping,Sea,A92GX08775B,,Ningbo,Karachi,,2026-04-21,2026-05-12,2026-05-14,2026-05-16,2026-05-21,2026-05-21,30,EFS,2026-05-22 00:00:00,KAPW-FS-205466,,2026-05-25,,3,2026-06-01,18.428571428571427,0.0,0.0,479529.72,484325.02,0.48,0.07
752,752,,,,,8483.409,YES,CFR Karachi,,BHUDTHI BHUM V. 034W,,Seagull Shipping,Sea,A92GX08775B,,Ningbo,Karachi,,2026-04-21,2026-05-12,2026-05-14,2026-05-16,2026-05-21,2026-05-21,30,EFS,2026-05-22 00:00:00,KAPW-FS-205466,,2026-05-25,,3,2026-06-01,18.428571428571427,0.0,0.0,626118.96,632380.15,0.48,0.07
753,753,,,,,8483.409,YES,CFR Karachi,,BHUDTHI BHUM V. 034W,,Seagull Shipping,Sea,A92GX08775B,,Ningbo,Karachi,,2026-04-21,2026-05-12,2026-05-14,2026-05-16,2026-05-21,2026-05-21,30,EFS,2026-05-22 00:00:00,KAPW-FS-205466,,2026-05-25,,3,2026-06-01,18.428571428571427,0.0,0.0,212064.00,214184.64,0.48,0.07
754,754,,,,,8483.409,YES,CFR Karachi,,BHUDTHI BHUM V. 034W,,Seagull Shipping,Sea,A92GX08775B,,Ningbo,Karachi,,2026-04-21,2026-05-12,2026-05-14,2026-05-16,2026-05-21,2026-05-21,30,EFS,2026-05-22 00:00:00,KAPW-FS-205466,,2026-05-25,,3,2026-06-01,18.428571428571427,0.0,0.0,478204.32,482986.36,0.48,0.07
755,755,,,,,8483.409,YES,CFR Karachi,,BHUDTHI BHUM V. 034W,,Seagull Shipping,Sea,A92GX08775B,,Ningbo,Karachi,,2026-04-21,2026-05-12,2026-05-14,2026-05-16,2026-05-21,2026-05-21,30,EFS,2026-05-22 00:00:00,KAPW-FS-205466,,2026-05-25,,3,2026-06-01,18.428571428571427,0.0,0.0,858859.20,867447.79,0.48,0.07
756,756,,,,,8483.409,YES,CFR Karachi,,BHUDTHI BHUM V. 034W,,Seagull Shipping,Sea,A92GX08775B,,Ningbo,Karachi,,2026-04-21,2026-05-12,2026-05-14,2026-05-16,2026-05-21,2026-05-21,30,EFS,2026-05-22 00:00:00,KAPW-FS-205466,,2026-05-25,,3,2026-06-01,18.428571428571427,0.0,0.0,1264431.60,1277075.92,0.48,0.07
757,757,,,16632.00,4656960.00,3824.1,YES,CFR Karachi,,MSC EMANUELA,MSC,,Sea,MEDUWA412271,,QINGDAO,Karachi,2026-01-13,2026-01-22,2026-02-22,2026-02-26,,,2026-02-26,,EFS,2026-02-27 00:00:00,KAPS-FS-150490,,2026-03-04,,5,2026-03-09,18.428571428571427,0.0,0.0,4656960.00,4703529.60,0.23,0.07
758,758,B1,,276476.20,11059048.00,7214.109,,FOB,,Zhong GU XI AN,,Broco,Sea,SW25E017886,,Shanghai,Karachi,,2026-02-20,2026-03-14,,,,2026-03-14,22,EFS,2026-03-17 00:00:00,KAPS-FS-159477,,2026-03-19,,2,2026-03-30,17.0,0.0,-35.0,1273272.00,1286004.72,0.02,0.07
759,759,B1,,,,7214.109,,FOB,,Zhong GU XI AN,,Broco,Sea,SW25E017886,,Shanghai,Karachi,,2026-02-20,2026-03-14,,,,2026-03-14,22,EFS,2026-03-17 00:00:00,KAPS-FS-159477,,2026-03-19,,2,2026-03-30,17.0,0.0,-35.0,9785776.00,9883633.76,0.02,0.07
760,760,B2,,122276.00,4891040.00,7214.109,,FOB,,Ever Smart,,Broco,Sea,SW26E001046,,Shanghai,Karachi,,2026-02-22,2026-03-17,2026-03-19,2026-03-21,,2026-03-21,27,,2026-03-24 00:00:00,KAPS-FS-152510,,2026-03-24,,0,2026-04-02,17.428571428571427,0.0,-38.0,4891040.00,4939950.40,0.02,0.07
761,761,,,26125.00,7367250.00,7202.11,NO,CFR Karachi,,OOCL JAKARTA,,,Sea,YMJAS491311547,,HAIPHONG PORT,Karachi,2025-11-20,2025-12-17,2026-01-04,,,,2026-01-04,18,,2026-01-06 00:00:00,KAPW-HC-123901,,2026-01-08,,2,2026-01-14,,0.0,38.0,7367250.00,7440922.50,0.23,0.07
762,762,,,155771.00,6230840.00,7214.109,YES,FOB Shanghai,,HEMMA BHUM,,Broco,Sea,SW25E017873,,Shanghai,Karachi,,2026-01-11,2026-02-01,2026-02-02,2026-02-03,,2026-02-03,23,EFS,2026-02-03 00:00:00,KAPS-FS-133648,,2026-02-04,,1,2026-02-10,11.714285714285714,0.0,5.0,3270960.00,3303669.60,0.04,0.07
763,763,,,,,7214.109,YES,FOB Shanghai,,HEMMA BHUM,,Broco,Sea,SW25E017873,,Shanghai,Karachi,,2026-01-11,2026-02-01,2026-02-02,2026-02-03,,2026-02-03,23,EFS,2026-02-03 00:00:00,KAPS-FS-133648,,2026-02-04,,1,2026-02-10,11.714285714285714,0.0,5.0,2959880.00,2989478.80,0.04,0.07
764,764,,,21042.57,5887711.09,3824.1,,CFR Karachi,,,CMA CGM,CMA CGM - KHI,Sea,QGD2560214,,QINGDAO,Karachi,,2026-01-24,2026-02-18,2026-02-21,,,2026-02-21,28,EFS,2026-02-23 00:00:00,KAPS-HC-146575,,2026-02-24,,1,2026-02-27,,0.0,-35.0,2122003.20,2143223.23,0.23,0.07
765,765,,,,,3824.1,,CFR Karachi,,,CMA CGM,CMA CGM - KHI,Sea,QGD2560214,,QINGDAO,Karachi,,2026-01-24,2026-02-18,2026-02-21,,,2026-02-21,28,EFS,2026-02-23 00:00:00,KAPS-HC-146575,,2026-02-24,,1,2026-02-27,,0.0,-6.0,1090372.21,1101275.93,0.23,0.07
766,766,,,,,3824.1,,CFR Karachi,,,CMA CGM,CMA CGM - KHI,Sea,QGD2560214,,QINGDAO,Karachi,,2026-01-24,2026-02-18,2026-02-21,,,2026-02-21,28,EFS,2026-02-23 00:00:00,KAPS-HC-146575,,2026-02-24,,1,2026-02-27,,0.0,-6.0,2675335.68,2702089.04,0.23,0.07
767,767,,,60533.11,16967430.73,7204.109,NO,CFR Karachi,,MSC CAROLINA,MSC,MSC Pakistan,By Sea,MEDUOQ016133,,"NEW YORK,USA",Karachi,2025-12-10,2025-12-17,2026-02-22,2026-02-25,2026-03-08,,2026-03-08,81,MHQ,2026-03-10 00:00:00,KAPPI-HC-53662,,2026-03-12,,2,2026-03-24,,0.0,0.0,16967430.73,17137105.04,0.28,0.07
768,768,,,16862.00,5497012.00,3824.1,,CFR-FCL,,CMA CGM OSAKA,CMA CGM,,By Sea,ISB1875771,,Aliaga,Karachi,2025-12-20,2025-12-26,2026-02-05,,,,2026-02-05,41,EFS,2026-02-06 00:00:00,KAPE-HC-53015,,2026-02-12,,6,2026-02-15,,0.0,-23.0,1636499.25,1652864.24,0.23,0.07
769,769,,,,,3824.1,,CFR-FCL,,CMA CGM OSAKA,CMA CGM,,By Sea,ISB1875771,,Aliaga,Karachi,2025-12-20,2025-12-26,2026-02-05,,,,2026-02-05,41,EFS,2026-02-06 00:00:00,KAPE-HC-53015,,2026-02-12,,6,2026-02-15,,0.0,0.0,196297.26,198260.23,0.23,0.07
770,770,,,,,3824.1,,CFR-FCL,,CMA CGM OSAKA,CMA CGM,,By Sea,ISB1875771,,Aliaga,Karachi,2025-12-20,2025-12-26,2026-02-05,,,,2026-02-05,41,EFS,2026-02-06 00:00:00,KAPE-HC-53015,,2026-02-12,,6,2026-02-15,,0.0,0.0,29272.40,29565.12,0.23,0.07
771,771,,,,,3824.1,,CFR-FCL,,CMA CGM OSAKA,CMA CGM,,By Sea,ISB1875771,,Aliaga,Karachi,2025-12-20,2025-12-26,2026-02-05,,,,2026-02-05,41,EFS,2026-02-06 00:00:00,KAPE-HC-53015,,2026-02-12,,6,2026-02-15,,0.0,-4.0,1441235.13,1455647.49,0.23,0.07
772,772,,,,,3824.1,,CFR-FCL,,CMA CGM OSAKA,CMA CGM,,By Sea,ISB1875771,,Aliaga,Karachi,2025-12-20,2025-12-26,2026-02-05,,,,2026-02-05,41,EFS,2026-02-06 00:00:00,KAPE-HC-53015,,2026-02-12,,6,2026-02-15,,0.0,0.0,41325.74,41739.00,0.23,0.07
773,773,,,,,6903.901,,CFR-FCL,,CMA CGM OSAKA,CMA CGM,,By Sea,ISB1875771,,Aliaga,Karachi,2025-12-20,2025-12-26,2026-02-05,,,,2026-02-05,41,EFS,2026-02-06 00:00:00,KAPE-HC-53015,,2026-02-12,,6,2026-02-15,,0.0,-23.0,1894096.35,1913037.32,0.26,0.07
774,774,,,,,2530.1,,CFR-FCL,,CMA CGM OSAKA,CMA CGM,,By Sea,ISB1875771,,Aliaga,Karachi,2025-12-20,2025-12-26,2026-02-05,,,,2026-02-05,41,EFS,2026-02-06 00:00:00,KAPE-HC-53015,,2026-02-12,,6,2026-02-15,,0.0,-23.0,258285.87,260868.73,0.23,0.07
775,775,,,,,7228.4,,FOB-LCL,,,,FREIGHT HUB,By Sea,JHN25120209,,Shanghai,Karachi,,2025-12-24,2026-01-09,2026-01-11,,,2026-01-11,18,EFS,2026-01-12 00:00:00,KAPE-FS-46679,,2026-01-19,,7,2026-01-24,13.285714285714286,-0.14285714285714285,-10.0,1011200.00,1021312.00,0.02,0.07
776,776,,,,,7228.4,,FOB-LCL,,,,FREIGHT HUB,By Sea,JHN25120209,,Shanghai,Karachi,,2025-12-24,2026-01-09,2026-01-11,,,2026-01-11,18,EFS,,,,,,0,2026-01-24,0.0,0.0,0.0,2731188.00,2758499.88,0.02,0.07
777,777,,,,,7214.109,,CFR Karachi,,Hema Bhum,Interasia,Rahmat Shipping,By Sea,A56FX32273,21,Shnaghai,Karachi,2025-11-17,2025-11-20,2025-12-11,2025-12-18,,,2025-12-18,28,EFS,2025-12-19 00:00:00,KAPS-FS-105408,Green,2025-12-20,,1,2025-12-28,,,0.0,4629240.00,4675532.40,0.02,0.07
778,778,,,,,7214.109,,CFR Karachi,,Hema Bhum,Interasia,Rahmat Shipping,By Sea,A56FX32273,21,Shnaghai,Karachi,2025-11-17,2025-11-20,2025-12-11,2025-12-18,,,2025-12-18,28,EFS,2025-12-19 00:00:00,KAPS-FS-105408,Green,2025-12-20,,1,2025-12-28,10.428571428571429,0.0,9.0,1319300.00,1332493.00,0.02,0.07
779,779,,,,,7214.109,,CFR Karachi,,Hema Bhum,Interasia,Rahmat Shipping,By Sea,A56FX32273,21,Shnaghai,Karachi,2025-11-17,2025-11-20,2025-12-11,2025-12-18,,,2025-12-18,28,EFS,2025-12-19 00:00:00,KAPS-FS-105408,Green,2025-12-20,,1,2025-12-28,10.428571428571429,0.0,9.0,1319300.00,1332493.00,0.02,0.07
780,780,,,,,3824.1,NO,CFR-FCL,,HONG LI YUAN YANG,AKKON Lines,Freight Connection,By Sea,AKKALI25027204,0,Aliaga,Karachi,2025-10-15,2025-11-04,2025-11-18,2025-11-20,,,2025-11-20,16,EFS,2025-11-21 00:00:00,KAPE-HC-35633,Green,2025-11-24,,3,2025-11-28,0.0,0.0,0.0,115500.00,116655.00,0.25,0.07
781,781,,,,,3824.1,NO,CFR-FCL,,HONG LI YUAN YANG,AKKON Lines,Freight Connection,By Sea,AKKALI25027204,0,Aliaga,Karachi,2025-10-15,2025-11-04,2025-11-18,2025-11-20,,,2025-11-20,16,EFS,2025-11-21 00:00:00,KAPE-HC-35633,Green,2025-11-24,,3,2025-11-28,0.0,0.0,0.0,63360.00,63993.60,0.25,0.07
782,782,,,,,3824.1,NO,CFR-FCL,,HONG LI YUAN YANG,AKKON Lines,Freight Connection,By Sea,AKKALI25027204,0,Aliaga,Karachi,2025-10-15,2025-11-04,2025-11-18,2025-11-20,,,2025-11-20,16,EFS,2025-11-21 00:00:00,KAPE-HC-35633,Green,2025-11-24,,3,2025-11-28,0.0,0.0,0.0,9487.50,9582.37,0.25,0.07
783,783,,,,,6903.901,NO,CFR-FCL,,HONG LI YUAN YANG,AKKON Lines,Freight Connection,By Sea,AKKALI25027204,0,Aliaga,Karachi,2025-10-15,2025-11-04,2025-11-18,2025-11-20,,,2025-11-20,16,EFS,2025-11-21 00:00:00,KAPE-HC-35633,Green,2025-11-24,,3,2025-11-28,0.0,0.0,0.0,347490.00,350964.90,0.25,0.07
784,784,,,,,6903.901,NO,CFR-FCL,,HONG LI YUAN YANG,AKKON Lines,Freight Connection,By Sea,AKKALI25027204,0,Aliaga,Karachi,2025-10-15,2025-11-04,2025-11-18,2025-11-20,,,2025-11-20,16,EFS,2025-11-21 00:00:00,KAPE-HC-35633,Green,2025-11-24,,3,2025-11-28,0.0,0.0,0.0,202950.00,204979.50,0.25,0.07
785,785,,,,,6903.901,NO,CFR-FCL,,HONG LI YUAN YANG,AKKON Lines,Freight Connection,By Sea,AKKALI25027204,0,Aliaga,Karachi,2025-10-15,2025-11-04,2025-11-18,2025-11-20,,,2025-11-20,16,EFS,2025-11-21 00:00:00,KAPE-HC-35633,Green,2025-11-24,,3,2025-11-28,0.0,0.0,0.0,356400.00,359964.00,0.25,0.07
786,786,,,,,8514.4,NO,FOB-FCL,PNSC,WAN HAI 622,,PNSC,By Sea,HWKHI2501053,21,Shanghai,Karachi,2025-10-15,2025-10-27,2025-11-18,,,,2025-11-18,22,EFS,2025-11-20 00:00:00,KAPW-HC-91255,Green,2025-11-22,,2,2025-11-28,0.0,0.0,0.0,16306700.00,16469767.00,0.23,0.07
787,787,,,,,,,,,,,,,MEDUJV905701,,,,,,,,,,,,,2025-08-15 00:00:00,KPPI-HC-8860,,2025-08-17,,,2025-08-19,0.0,0.0,0.0,,,,
788,788,,,,,7204.109,NO,CFR - FCL,,MSC Bremen,MSC,MSC Pakistan,By Sea,MEDUJV905701,,Houston,Karachi,,2025-06-30,2025-08-12,,,,2025-08-12,43,MHQ,2025-08-15 00:00:00,KPPI-HC-8860,,2025-08-15,,0,2025-08-31,0.0,0.0,0.0,18752297.85,18939820.83,0.29,0.07
789,789,,,,,7204.491,No,CFR,,,MSC,,2 x 20' STD,MEDUQV182520,14,Qingdao,Port Qasim,,2025-04-21,2025-06-30,,,,,10,MHQ,2025-07-24 00:00:00,KPPI-HC-4645,Yellow,2025-07-29,,29,2025-08-02,0.0,0.0,0.0,,,,
790,790,,,,,7204.21,Yes,CFR,,2024-12-31 00:00:00,Maersk,Maersk - KHI,3 x 20' Std.,MAEU247948385,14,Fremantle,Port Qasim,,2024-12-31,2025-02-22,,,,,7.571428571428571,Muzammil,2025-02-24 00:00:00,KPPI-FS-46617,Green,2025-03-03,2025-03-07,9,2025-03-06,0.0,0.0,0.0,,,,
791,791,,,,,7204.29,Yes,CFR,,2024-12-22 00:00:00,Hapag-Lloyd,Hapag-Lloyd - KHI,3 x 20' Std.,HLCUBSC2412BIWc2,14,Norfolk,Port Qasim,,2025-01-08,2025-02-13,,,,,5.142857142857143,Muzammil,2025-02-14 00:00:00,KPPI-FS-44902,Green,2025-02-18,2025-02-27,4,2025-02-21,0.0,0.0,0.0,,,,
792,792,,,,,7204.491,No,CFR,,,MSC,,1 x 20' STD,NEDUFD529311,14,Qingdao,Port Qasim,,2024-11-27,2024-12-22,,,,,3.5714285714285716,MHQ,2025-01-13 00:00:00,KPPI-HC-38366,Green,2025-01-14,2025-01-05,23,2025-01-17,0.0,0.0,0.0,,,,
793,793,,,,,7204.109,No,CFR,,2024-11-25 00:00:00,MSC,MSC - KHI,4 x 20' Std.,MEDUOF257945,14,Montreal,Port Qasim,2024-11-22,2024-11-25,2025-01-25,,,,,8.714285714285714,Muzammil,2025-01-28 00:00:00,KPPI-HC-41475,Green,2025-01-31,2025-02-07,6,2025-02-02,0.0,0.0,0.0,,,,
794,794,,,0.00,0.00,,,CFR Karachi,,,,,Sea,DBA0401097,,,Karachi,,2026-03-06,2026-05-06,2026-05-14,2026-05-17,,2026-05-17,72,,2026-05-18 00:00:00,KAPS-TI-195947,,2026-05-22,,4,2026-06-01,,0.0,0.0,0.00,0.00,0.23,0.07
795,795,B1,,0.00,0.00,,,CFR Karachi,,,,,Sea,CEB002603,,,Karachi,,2026-04-25,2026-05-13,,,,2026-05-13,18,EFS,2026-05-20 00:00:00,KAPS-TI-197712,,2026-05-23,,3,2026-06-04,,0.0,0.0,0.00,0.00,0.23,0.07
796,796,,,0.00,0.00,,,CFR Karachi,,,Hapag Lloyd,CEVA,Sea,HLCUDUR260132743,,Durban,Karachi,,2026-02-06,2026-03-05,2026-03-07,,,2026-03-07,29,EFS,2026-03-09 00:00:00,KAPW-TI-165812,,2026-03-12,,3,2026-03-18,,0.0,0.0,0.00,0.00,0.22,0.07
797,797,,,0.00,0.00,8438.901,,CFR Karachi,,ARIONAS,CMA CGM,Broco,By Sea,GHC0327461,,Cebu,Karachi,,2026-01-15,2026-03-14,2026-03-15,,,2026-03-15,59,EFS,2026-03-18 00:00:00,KAPS-TI-160636,,2026-03-27,,9,2026-04-02,0.0,0.0,0.0,0.00,0.00,,
798,798,,,,0.00,8438.901,,CFR Karachi,,ARIONAS,CMA CGM,Broco,By Sea,GHC0327450,,Cebu,Karachi,,2026-01-15,2026-03-14,2026-03-15,,,2026-03-15,59,EFS,2026-03-18 00:00:00,KAPS-TI-162508,,2026-03-27,,9,2026-04-02,0.0,0.0,0.0,0.00,0.00,,
799,799,,,10760.00,3055840.00,,NO,OLB,,,,,By Sea,,,,Karachi,,2025-10-14,2025-11-23,,,,2025-11-23,40,EFS,2025-11-24 00:00:00,KAPW-TI-93845,,2025-12-01,,7,2025-12-03,0.0,0.0,0.0,3055840.00,3086398.40,,
800,800,,,,,,NO,OLB Pointe A Pitre,,,CMA CGM,,By Sea,LHV3759939,,Pointe A Pitre,0,,2025-08-02,2025-10-01,,,,2025-10-01,60,EFS,2025-10-02 00:00:00,KAPS-TI-56395,Green,2025-10-11,,9,2025-10-16,0.0,0.0,0.0,0.00,0.00,,0.07
801,801,,,,,,NO,OLB,,,One Line,,By Sea,MBAF00962900,,,0,,2025-07-09,2025-09-05,,,,2025-09-05,58,EFS,2025-09-04 00:00:00,KAPS-TI-38421,Green,2025-09-05,,1,2025-09-13,0.0,0.0,0.0,2796832.00,2824800.32,,0.07
802,802,,,30000.00,8460000.00,3801.9,,CFR Karachi,,,,,By Sea,,,,Karachi,,,,,,,,,,,,,,,0,,,0.0,0.0,8460000.00,8544600.00,0.26,0.07
803,803,,,,3233059.20,7204.21,No,CFR,,2024-11-27 00:00:00,MSC,MSC - KHI,1 x 40' HC,MEDUHE971500,14,Houston,Port Qasim,2024-11-27,2024-11-28,2025-01-21,,,,,7.714285714285714,Muzammil,2025-01-22 00:00:00,KPPI-FS-40444,Green,2025-01-25,2025-02-02,4,2025-09-13,0.0,0.0,0.0,,,,
804,804,,,0.00,0.00,8311.1,,FCA,,,,,Air,,,,Lahore,,,,,,,,,,,,,,,0,2025-09-13,,0.0,174.0,390000.00,393900.00,0.60,0.07
805,805,,,,,8311.1,,FCA,,,,,Air,,,,Lahore,,,,,,,,,,,,,,,0,2025-09-13,,0.0,174.0,247000.00,249470.00,0.60,0.07
806,806,,,24495.00,6826756.50,7202.11,NO,CFR,,,,,Sea,,,,Karachi,2026-06-01,2026-06-03,2026-06-27,2026-07-05,,,2026-07-05,32,EFS,,,,,,0,2026-07-15,,0.0,13.0,6826756.50,6895024.07,0.23,0.07
807,807,,,,,7405.0,NO,CFR,,,,,Sea,ESSASEL26060265,,Busan Port,Karachi,,2026-06-13,2026-07-13,2026-07-19,,,2026-07-19,36,EFS,,,,,,0,2026-07-29,,0.0,22.0,8525540.00,8610795.40,0.24,0.07
808,808,,,2996.00,969655.40,3816.0,,CFR Karachi,,MV’OOCL Spain’,,,Sea,,,,Karachi,,2026-07-10,2026-08-20,,,,2026-08-20,41,EFS,,,,,,0,2026-08-30,,0.0,-33.0,969655.40,979351.95,0.23,0.07
809,809,,,3890.00,1093090.00,8466.92,,FOB,,,,,Air,,,,Lahore,,2026-06-12,2026-06-13,,,,2026-06-13,1,EFS,,,,,,0,2026-06-15,,0.0,-14.0,1093090.00,1104020.90,0.23,0.07
810,810,,,690.00,192372.00,9024.1,,CPT,,,,,Air,,,,Lahore,,2026-06-11,2026-06-13,,,,2026-06-13,2,EFS,,,,,,0,2026-06-23,,0.0,-66.0,192372.00,194295.72,0.28,0.07
811,811,,,56376.00,15717628.80,3824.1,NO,CFR,,,TS Lines,,Sea,799610294304,,Qingdao,Karachi,,2026-06-03,2026-07-01,2026-07-05,,,2026-07-05,32,EFS,,,,,,0,2026-07-15,,0.0,12.0,15717628.80,15874805.09,0.23,0.07
812,812,,,343827.39,14096922.99,7214.109,,FOB,,,,,Sea,,,,Karachi,2026-07-07,2026-07-22,2026-08-19,,,,2026-08-19,28,EFS,,,,,,0,2026-08-24,,0.0,1.0,4299488.78,4342483.67,0.02,0.07
813,813,,,,,7214.109,,FOB,,,,,Sea,,,,Karachi,2026-07-07,2026-07-22,2026-08-19,,,,2026-08-19,28,EFS,,,,,,0,2026-08-24,,0.0,1.0,714446.73,721591.20,0.02,0.07
814,814,,,,,7214.109,,FOB,,,,,Sea,,,,Karachi,2026-07-07,2026-07-22,2026-08-19,,,,2026-08-19,28,EFS,,,,,,0,2026-08-24,,0.0,1.0,2175623.18,2197379.41,0.02,0.07
815,815,,,,,7214.109,,FOB,,,,,Sea,,,,Karachi,2026-07-08,2026-07-23,2026-08-20,,,,2026-08-20,28,EFS,,,,,,0,2026-08-25,,0.0,1.0,1715743.40,1732900.83,0.02,0.07
816,816,,,,,7228.4,,FOB,,,,,Sea,,,,Karachi,2026-07-13,2026-07-23,2026-08-20,,,,2026-08-20,28,EFS,,,,,,0,2026-08-25,,0.0,6.0,2325159.20,2348410.79,0.02,0.07
817,817,,,,,7214.109,,FOB,,,,,Sea,,,,Karachi,2026-07-13,2026-07-23,2026-08-20,,,,2026-08-20,28,EFS,,,,,,0,2026-08-25,,0.0,6.0,1445893.70,1460352.64,0.02,0.07
818,818,,,,,7214.109,,FOB,,,,,Sea,,,,Karachi,2026-07-13,2026-07-23,2026-08-20,,,,2026-08-20,28,EFS,,,,,,0,2026-08-25,,0.0,6.0,1420568.00,1434773.68,0.02,0.07
819,819,,,373619.23,15318388.43,7214.109,,FOB,,,,,Sea,,,,Karachi,2026-07-15,2026-07-29,2026-08-20,,,,2026-08-20,22,EFS,,,,,,0,2026-08-30,,0.0,3.0,2450147.70,2474649.18,0.02,0.07
821,821,,,,,7214.109,,FOB,,,,,Sea,,,,Karachi,2026-07-14,2026-07-29,2026-08-20,,,,2026-08-20,22,EFS,,,,,,0,2026-08-30,,0.0,2.0,2108839.10,2129927.49,0.02,0.07
822,822,,,,,7228.4,,FOB,,,,,Sea,,,,Karachi,2026-07-15,2026-07-29,2026-08-20,,,,2026-08-20,22,EFS,,,,,,0,2026-08-30,,0.0,3.0,558789.00,564376.89,0.02,0.07
823,823,,,,,7228.4,,FOB,,,,,Sea,,,,Karachi,2026-07-21,2026-07-29,2026-08-20,,,,2026-08-20,22,EFS,,,,,,0,2026-08-30,,0.0,9.0,2745056.60,2772507.17,0.02,0.07
824,824,,,,,7228.4,,FOB,,,,,Sea,,,,Karachi,2026-07-17,2026-07-29,2026-08-20,,,,2026-08-20,22,EFS,,,,,,0,2026-08-30,,0.0,5.0,,0.00,,
825,825,,,,,7228.4,,FOB,,,,,Sea,,,,Karachi,2026-07-24,2026-07-29,2026-08-20,,,,2026-08-20,22,EFS,,,,,,0,2026-08-30,,0.0,12.0,1465258.00,1479910.58,0.02,0.07
826,826,,,880425.54,36097447.21,7214.109,,FOB,,,,,Sea,,,,Karachi,2026-07-22,2026-08-01,2026-08-23,,,,2026-08-23,22,EFS,,,,,,0,2026-09-02,,0.0,7.0,36097447.21,36458421.69,0.02,0.07
827,827,,,0.00,0.00,7214.109,,FOB,,,,,Sea,,,,Karachi,2026-08-04,2026-08-14,2026-09-05,,,,2026-09-05,22,EFS,,,,,,0,2026-09-15,,0.0,7.0,8325753.15,8409010.68,0.02,0.07
828,828,B1,,9918.10,2786985.07,7204.29,NO,CFR,,,,,Sea,,,,Karachi,,2026-05-24,2026-07-12,2026-07-19,,,2026-07-19,56,MHQ,,,,,,0,2026-07-24,0.0,0.0,0.0,2786985.07,2814854.92,0.28,0.07
829,829,B2,,55497.25,15594727.17,7204.29,NO,CFR,,,,,Sea,,,,Karachi,,2026-05-28,2026-08-07,,,,2026-08-07,71,MHQ,,,,,,0,2026-08-17,0.0,0.0,0.0,15594727.17,15750674.44,0.28,0.07
830,830,B1,,11374.55,3196248.55,7204.21,NO,CFR,,,,,Sea,,,,Karachi,,2026-06-11,2026-08-03,,,,2026-08-03,53,MHQ,,,,,,0,2026-08-13,0.0,0.0,0.0,3196248.55,3228211.04,0.28,0.07
